cluster,selected_feature,annotation_result,annotation_warning,cluster.size,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,level,Formula,Structure,Total.score,Final.score,Title,MS1.count,MSMS.count,PRECURSORMZ,PRECURSORTYPE,Theoretical.mass,Mass.error,Formula.score,Ontology,InChIKey,SMILES,Links,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7,MS.MS.spectrum
1454,neg_4347,Simple ID,,1,neg,4347,9.675,559.47284,[M-H]-,generic,C36H64O4,"2beta-methylbacteriohopane-32,33,34,35-tetrol",6.3988,6.3988,RIKEN N-VS1 ID-2716 from Mouse_Feces_WT_ABX_Ctr,3,27,559.4728,[M-H]-,560.480460528,0.0003841,3.547,Bacteriohopanoids,PUIJQPKZJCMHTP-CDCGZTAOSA-N,OCC(O)C(O)C(O)CCC(C)C1CCC2(C)C1CCC3(C)C2CCC4C5(C)CC(C)CC(C)(C)C5CCC43C,"ChEBI=CHEBI:132469,LipidMAPS=LMPR04000010,PubChem=42608317,COCONUT=CNP0081937",1.8914,1.8557,1.8521,1.8411,1.793,1.8149,3.0928,3.0832,3.1063,3.7952,4.0506,3.9904,3.0853,2.9672,3.1111,2.0195,2.0475,2.1385,2.4459,2.3952,2.3356,0.1753,0.191,0.1547,1.7688,1.9435,1.5385,2.8881,2.7025,2.5941,3.244,3.4682,3.5703,3.4183,3.4996,3.475,2.7418,2.588,3.0008,3.5294,4.1027,3.8889,2.2589,2.1655,2.1318,2.2731,2.1657,2.1292,2.1524,53.21557:55 76.00306:27 122.19115:62 158.53366:11 175.79451:18 179.46591:10 211.13576:74 279.25751:22 296.22928:23 327.40344:40 330.76941:59 380.97729:23 381.23328:16 423.32437:73 429.21362:70 470.06781:153 497.46616:180 541.46277:461 542.0907:66 542.47217:112 555.69562:46 555.76123:10 555.85938:43 555.91638:27 556.03528:16 556.48425:38 559.47314:8603
1455,neg_4348,Simple ID,,1,neg,4348,10.291,559.47321,[M-H]-,generic,C36H64O4,"2beta-methylbacteriohopane-32,33,34,35-tetrol",5.5447,5.5447,RIKEN N-VS1 ID-2716 from Mouse_Feces_WT_ABX_Ctr,3,20,559.4732,[M-H]-,560.480460528,-1.59e-05,3.219,Bacteriohopanoids,PUIJQPKZJCMHTP-CDCGZTAOSA-N,OCC(O)C(O)C(O)CCC(C)C1CCC2(C)C1CCC3(C)C2CCC4C5(C)CC(C)CC(C)(C)C5CCC43C,"ChEBI=CHEBI:132469,LipidMAPS=LMPR04000010,PubChem=42608317,COCONUT=CNP0081937",3.1872,3.2523,3.1241,3.0005,2.9108,2.9052,4.9417,4.9076,4.9935,6.02,6.1245,6.0033,4.5199,4.5169,4.6425,2.951,3.1092,2.898,3.374,3.1804,3.0684,0.278,0.2797,0.4753,5.0467,5,5.359,4.9834,4.8308,4.7374,5.2634,5.2663,5.3121,8.8835,8.6759,9.3204,6.8195,6.9659,6.6341,10.1876,10.0896,9.5499,4.5194,4.2524,4.2698,4.2443,4.0988,4.0899,4.0962,55.91126:17 210.1544:135 252.05995:20 259.58551:35 265.75879:86 265.77585:21 421.37167:50 433.87949:22 479.95636:22 494.78763:16 497.47238:220 497.52261:44 497.82367:22 498.4747:15 541.4621:693 542.46906:19 555.87024:12 555.96802:38 556.19751:33 559.4718:3822
1456,neg_4349,Simple ID,,1,neg,4349,11.877,559.47333,[M-H]-,generic,C36H64O4,"2beta-methylbacteriohopane-32,33,34,35-tetrol",3.7979,3.7979,Unknown,3,9,559.4733,[M-H]-,560.480460528,-0.0001159,1.923,Bacteriohopanoids,PUIJQPKZJCMHTP-CDCGZTAOSA-N,OCC(O)C(O)C(O)CCC(C)C1CCC2(C)C1CCC3(C)C2CCC4C5(C)CC(C)CC(C)(C)C5CCC43C,"ChEBI=CHEBI:132469,LipidMAPS=LMPR04000010,PubChem=42608317,COCONUT=CNP0081937",0.1328,0.1234,0.1299,0.1374,0.1235,0.1335,0.2965,0.2998,0.3065,0.2716,0.2634,0.2633,0.2557,0.2713,0.2622,0.0668,0.0725,0.0671,0.071,0.0644,0.0658,0.2028,0.1102,0.0091,0.1459,0.1526,0.1713,0.1579,0.1595,0.15,0.1469,0.136,0.1447,0.2419,0.2146,0.2419,0.2135,0.2133,0.1994,0.2535,0.2417,0.2243,0.1559,0.1499,0.1516,0.1537,0.1438,0.1464,0.1395,90.2905:50 90.74227:17 293.11359:55 300.73383:141 343.78461:23 559.31598:51 559.37323:23 559.47272:1021 559.64471:38
1457,neg_4360,Simple ID,,1,neg,4360,19.294,559.54633,[M-H]-,generic,C38H72O2,Linoleyl arachidate,4.4757,4.4757,FA 38:2,3,10,559.5463,[M-H]-,560.553231544,-0.0003449,2.601,Wax monoesters,FPGMSSFTDXXUPZ-MLWYYCKJSA-N,O=C(OCCCCCCCCC=CCC=CCCCCC)CCCCCCCCCCCCCCCCCCC,LipidMAPS=LMFA07010164,0.0521,0.0541,0.0535,0.0378,0.0431,0.037,0.0748,0.069,0.0633,0.0879,0.0857,0.0907,0.0749,0.0699,0.0657,0.0301,0.0294,0.0262,0.0482,0.0378,0.0283,0.0924,0.062,0.0659,0.2802,0.3244,0.3522,0.32,0.7263,0.3308,0.4976,0.4522,0.4108,0.2986,0.3757,0.3232,0.7407,0.8373,0.8136,1.9032,1.1373,1.1714,0.0943,0.1279,0.1085,0.1155,0.1239,0.1021,0.1281,85.57455:12 174.05608:40 196.00105:25 286.91351:49 436.18018:142 555.94495:35 559.45642:14 559.54498:822 559.91797:15 560.03333:30
1458,neg_4361,Simple ID,,1,neg,4361,17.969,559.54645,[M-H]-,generic,C38H72O2,Linoleyl arachidate,4.7369,4.7369,FA 38:2,3,8,559.5464,[M-H]-,560.553231544,-0.0004449,2.739,Wax monoesters,FPGMSSFTDXXUPZ-MLWYYCKJSA-N,O=C(OCCCCCCCCC=CCC=CCCCCC)CCCCCCCCCCCCCCCCCCC,LipidMAPS=LMFA07010164,0.0665,0.061,0.0665,0.0592,0.0569,0.0562,0.0671,0.0711,0.0722,0.1128,0.1105,0.112,0.09,0.0906,0.0915,0.041,0.0397,0.0395,0.0222,0.0451,0.0449,0.0206,0.0331,0.068,0.3894,0.3788,0.3328,0.4333,0.4304,0.4278,0.5097,0.4988,0.5112,0.3925,0.3977,0.3884,1.1682,1.1381,1.1225,1.6107,1.6961,1.6601,0.2154,0.2082,0.2046,0.2152,0.2111,0.207,0.209,240.66806:21 245.81212:18 323.68475:26 555.94305:23 556.5824:10 556.91864:28 559.54407:1873 559.90454:54
1459,neg_4364,Unknown compound,,1,neg,4364,5.266,560.39978,[M-H]-,,,,,,,,,,,,,,,,,,0.1022,0.1009,0.0987,0.0866,0.0908,0.087,0.0299,0.0334,0.0278,0.0943,0.1019,0.0971,0.1086,0.1081,0.112,0.2726,0.2568,0.2569,0.2023,0.2404,0.2316,0.0373,0.0175,0.036,0,2e-4,0.0052,0.0261,0,0,0.0055,0.0063,0.0067,0.0106,0.007,0.0113,0.0023,0.0031,0.003,0.0018,0,0.0019,0.0879,0.0814,0.088,0.0898,0.0921,0.0929,0.0946,80.63477:25 80.96404:89 92.1955:134 274.87833:36 299.02386:31 305.24567:16 306.5051:64 310.55249:213 310.60284:10 323.21036:86 336.22043:206 350.23575:258 391.03436:10 496.38596:96 556.51038:12 560.29816:103 560.40387:666 560.55511:35 560.61786:138 560.7807:11
1460,neg_4369,Unknown compound,,1,neg,4369,10.182,560.47742,[M-H]-,,,,,,,,,,,,,,,,,,1.208,1.2571,1.2003,1.1438,1.1048,1.1073,1.917,1.8627,1.94,2.2937,2.3446,2.3337,1.7174,1.71,1.7708,1.1101,1.1942,1.1614,1.2904,1.2074,1.1708,0.1356,0.133,0.0763,2.0541,1.6476,1.7505,2.0879,2.067,2.0346,2.2582,2.3066,2.2854,3.0011,3.3256,3.641,2.4742,2.1742,2.3218,3.3311,3.5809,3.3209,1.5678,1.6261,1.5188,1.6419,1.3533,1.5631,1.5628,55.21128:33 184.24197:14 212.05807:10 226.94063:123 226.97957:11 325.05908:23 461.39459:82 462.51367:15 498.46783:123 515.4082:107 524.57513:15 542.41235:86 542.47034:125 557.27216:41 557.55933:40 559.47345:73 559.87439:45 560.47705:4605
1461,neg_4379,Simple ID,,2,neg,4379,2.043,561.38104,[M-H]-,generic,C33H54O7,Cholesterol glucuronide,4.983,4.983,Unknown,3,21,561.381,[M-H]-,562.386954068,-0.0013224,2.692,Steroid glucuronide conjugates,IJLBJBCDNYOWPJ-BBPBCBHPSA-N,O=C(O)C1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCCC(C)C)C3(C)CC2)C(O)C(O)C1O,"HMDB=HMDB0010330,FooDB=FDB027482,BMDB=BMDB10330,LipidMAPS=LMST05010043,Urine=HMDB0010330,Serum=HMDB0010330,BLEXP=BLEXPDB00000189039,COCONUT=CNP0046343",0.0084,0.0175,0.0121,0.0023,0.0045,0.0021,0.0019,0.0022,0.0016,0,0,0.0019,0,0.0019,0,0.0902,0.0865,0.0866,0.0475,0.0451,0.0418,0.0125,0.0138,0.0318,6e-4,5e-4,6e-4,0,0,6e-4,0,0.0015,9e-4,0,0.0013,7e-4,0.001,2e-4,9e-4,0,0.001,4e-4,0.0113,0.0081,0.0067,0.008,0.0119,0.0111,0.0082,58.01709:32 64.43024:27 77.53776:56 87.93032:33 110.21398:24 112.76947:47 112.9837:26 163.07678:43 246.97951:17 280.2518:41 299.85376:194 437.00336:64 443.91098:22 506.78073:20 515.27039:24 525.37988:71 561.25928:26 561.31909:56 561.37787:506 561.57025:14 561.61145:12
1462,neg_4386,Unknown compound,,1,neg,4386,13.492,561.48932,[M-H]-,,,,,,,,,,,,,,,,,,0.0492,0.0456,0.0457,0.0399,0.0484,0.0373,0.0804,0.0762,0.0823,0.0859,0.0817,0.0848,0.0818,0.079,0.0805,0.029,0.0307,0.0284,0.0336,0.0309,0.0318,0.0756,0.0683,0.1143,0.0241,0.0384,0.038,0.0414,0.0304,0.0357,0.033,0.0341,0.0328,0.067,0.0649,0.0688,0.0564,0.056,0.055,0.0582,0.0526,0.0477,0.0485,0.046,0.0439,0.0449,0.0442,0.0441,0.0444,82.89191:35 150.4601:15 159.55489:39 160.88387:65 254.04825:22 279.23294:235 279.27472:14 280.23782:89 281.24734:571 281.53387:20 281.73746:28 281.91217:38 282.06354:14 282.12198:10 297.24271:128 330.40207:14 359.34732:131 360.24606:38 402.23837:31 426.62762:45 428.8696:26 435.29916:228 543.93707:36 561.45514:80 561.50836:134
1463,pos_6466,Unknown compound,,4,pos,6466,10.964,563.50409,[M+H]+,,,,,,,,,,,,,,,,,,0.2161,0.2068,0.2182,0.1528,0.1487,0.1432,0.0493,0.0481,0.046,0.0472,0.0523,0.0486,0.0523,0.0534,0.0546,0.2299,0.2517,0.2337,0.1704,0.1686,0.1763,0.0321,0.0319,0.0078,0.2419,0.2488,0.2394,0.1151,0.1148,0.107,0.1628,0.1652,0.1692,0.1662,0.1725,0.1737,0.3996,0.4047,0.4173,0.6368,0.6234,0.6051,0.1092,0.1117,0.1135,0.108,0.1124,0.1143,0.1133,57.07016:283 57.09463:17 121.0991:79 265.25931:89 444.38882:82 486.40799:16 527.48035:11 545.48865:22 563.50555:143
1464,neg_4390,Simple ID,,1,neg,4390,21.423,561.56226,[M-H]-,generic,C38H74O2,arachidyl oleate,4.3532,4.3532,FA 38:1,3,5,561.5623,[M-H]-,562.568881608,-0.0006948,2.356,Wax monoesters,HKJBUPVMFYBSHI-PYCFMQQDSA-N,O=C(OCCCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,"ChEBI=CHEBI:75628,LipidMAPS=LMFA07010165,COCONUT=CNP0127019",0.1844,0.1993,0.1862,0.1637,0.1557,0.1534,0.1287,0.1271,0.1305,0.1545,0.1591,0.1479,0.1419,0.141,0.1451,0.1898,0.1882,0.1869,0.1228,0.1243,0.1304,0.153,0.3608,0.2902,0.1664,0.1725,0.1619,0.1069,0.1065,0.1101,0.0635,0.0685,0.0664,0.1265,0.1232,0.1155,0.0572,0.0581,0.0593,0.1156,0.1159,0.1124,0.1343,0.1217,0.1251,0.1309,0.1284,0.1228,0.122,100.76872:19 112.98534:89 146.16878:108 558.5686:13 561.55945:1267
1465,neg_4393,Unknown compound,,1,neg,4393,1.62,562.35736,[M+Na-2H]-,,,,,,,,,,,,,,,,,,0.0116,0.0138,0.0116,0.0174,0.0133,0.0164,0.0311,0.0348,0.0311,0,0.0515,0.0495,0.0554,0.0473,0.051,0.0036,0.0043,0.004,0.0053,0.006,0.0097,0.0141,0.0202,0.026,0.0476,0.0634,0.0513,0.0668,0.0716,0.062,0.0127,0.0128,0.0123,0.0045,0.0077,0.0085,0.0302,0.0273,0.03,0.0229,0.0191,0.0219,0.0264,0.0247,0.0242,0.0272,0.0259,0.0246,0.0254,72.82294:32 100.60138:21 108.67728:13 113.69432:34 235.23724:22 249.01591:21 299.08072:45 301.9325:22 417.1181:21 450.8754:12 472.4404:23 476.29291:15 476.96069:10 478.95142:49 526.36218:20 562.35736:708 562.50702:66 562.5744:11
1466,neg_7603,Unknown compound,,2,neg,7603,0.993,685.32861,[M+Na-2H]-,,,,,,,,,,,,,,,,,,0,0,1e-4,6e-4,0,6e-4,0.158,0.1517,0.1463,0.2228,0.2441,0.334,0.0803,0.0826,0.1227,0.0013,0.0012,0,0,5e-4,0,0,0,0.0574,0.0045,0.0143,0.0155,0.0057,0.0017,0.0021,0.0022,0.0013,4e-4,0.0041,0,0.0037,0.005,0.0017,0,0.0036,0.006,0.0054,0,0,0.0234,0.0227,0,0.0258,5e-4,75.00737:163 203.30627:11 249.55031:44 249.59741:12 279.07581:35 285.02432:116 461.57062:13 495.10361:70 685.33167:2043
1467,neg_4408,Unknown compound,,1,neg,4408,4.954,563.32404,[M-H]-,,,,,,,,,,,,,,,,,,0.0016,0,0,0,0,0,0.0375,0.0382,0.0382,0.0506,0.0533,0.0485,0.0248,0.0261,0.0247,0,0,0,0,0,0,0.035,0.0161,0.0137,0,0.0019,0,0,0,2e-4,0,1e-4,8e-4,0.0017,0.0017,1e-4,0,8e-4,0.0016,5e-4,0,0,0.0118,0.0111,0.0103,0.011,0.0114,0.0082,0.0101,50.82254:90 57.25092:28 71.51124:156 71.53503:12 96.96079:138 107.01339:15 112.10648:31 113.98026:78 139.85127:15 142.22047:12 152.17917:38 156.22601:21 157.03331:2067 157.28172:17 157.33282:20 157.47845:25 205.88852:23 232.64854:16 238.11758:35 261.21463:64 350.8385:40 376.64441:56 405.28281:155 479.75064:12 486.48285:162 487.35205:38 493.5899:18 501.33411:45 518.36951:172 527.34363:15 528.60547:23 563.3288:33 563.43951:118 563.55768:12 563.62573:22
1468,neg_6163,Unknown compound,,2,neg,6163,3.404,631.33099,[M-H]-,,,,,,,,,,,,,,,,,,0.0091,0.0061,0.0068,0.0102,0.0177,0.016,0,0,0,8e-4,0,0,0,0,0.0016,0.0461,0.037,0.0367,0.025,0.0358,0.0348,0.0285,0.0305,0.0014,0.0085,0.0024,0.004,0.0028,0.0238,0.0062,0.0039,0.0088,0.0022,4e-4,0.0013,6e-4,0.0064,0.0049,0.0046,0.0027,0.0038,0.0039,0.0108,0.0097,0.011,0.0103,0.0069,0.012,0.0089,60.59731:48 68.79842:17 68.99535:899 69.02635:28 69.08405:13 69.11294:24 70.93501:10 76.30039:14 78.29185:12 112.98533:255 119.08671:149 127.27779:60 132.79475:48 138.93202:158 139.11565:162 178.06734:20 196.35632:27 196.57545:13 207.07755:12 210.26007:41 260.85779:62 264.57022:34 277.37921:34 279.23343:168 304.04797:11 318.57144:16 327.26819:90 340.14407:110 391.29199:60 467.41483:52 482.15118:53 496.60565:32 522.7959:15 526.17078:11 542.61761:63 546.9566:15 563.46619:82 604.1734:12 605.84906:48 607.84387:12 609.3103:16 613.44366:43
1469,neg_4419,Simple ID,,1,neg,4419,10.504,563.50409,[M-H]-,generic,C36H68O4,FAHFA(18:1(9Z)/5-O-18:0),5.3975,5.3975,Unknown,3,26,563.5041,[M-H]-,564.511760656,0.0003842,3.017,Long-chain fatty acids,FQZBGGYKEFIGPO-MSUUIHNZNA-N,O=C(O)CCCC(OC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCCCCCCC,"HMDB=HMDB0112140,ChEBI=CHEBI:136389;CHEBI:137106,LipidMAPS=LMFA07011058",0.2179,0.193,0.2229,0.252,0.2409,0.2583,0.5141,0.5107,0.5258,0.5663,0.628,0.6083,0.4731,0.4393,0.4738,0.2977,0.2562,0.2996,0.2626,0.3423,0.349,0.0045,0.0268,0.0551,0.6047,0.6666,0.7167,0.8161,0.6709,0.6914,0.929,0.8337,1.092,0.5037,0.5672,0.619,1.2418,0.9432,1.4674,1.3867,1.6787,1.4682,0.6076,0.6259,0.6561,0.6823,0.6748,0.6852,0.6872,66.23855:52 102.46081:43 172.10724:62 345.31696:32 418.5889:27 418.88705:23 421.36938:1542 421.75925:37 422.18204:31 422.3735:16 422.58777:11 422.62299:13 424.1539:32 449.40628:26 467.73785:34 495.99435:21 501.49911:47 521.64362:204 545.49915:183 545.56012:13 546.51782:20 546.84515:24 563.44257:23 563.49536:317 563.5976:22 563.83026:61
1470,neg_4422,Simple ID,,1,neg,4422,14.076,563.50476,[M-H]-,generic,C36H68O4,FAHFA(18:1(9Z)/11-O-18:0),4.8923,4.8923,FAHFA 36:1;O|FAHFA 18:1/18:0;O,3,10,563.5048,[M-H]-,564.511760656,-0.0003158,2.371,Long-chain fatty acids,KPPODOBNUWGHGC-YPKPFQOONA-N,O=C(O)CCCCCCCCCC(OC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCC,"HMDB=HMDB0112144,LipidMAPS=LMFA07011063",0.1261,0.1195,0.117,0.0528,0.0463,0.0487,0.2203,0.2093,0.2195,0.2412,0.2474,0.2479,0.1283,0.129,0.1316,0.0343,0.0283,0.0334,0.0165,0.0218,0.0223,0.0312,0.1397,0.0622,0.1392,0.1391,0.1408,0.1909,0.1947,0.1923,0.0902,0.0937,0.0975,0.0871,0.0844,0.0917,0.3756,0.3773,0.3761,0.071,0.077,0.0692,0.0765,0.0713,0.073,0.0757,0.0725,0.0722,0.0678,67.99609:30 92.96184:37 135.92079:85 210.68736:23 281.24866:778 281.71082:22 281.76837:14 299.25922:196 300.02429:42 563.52515:58
1471,neg_443,Unknown compound,,1,neg,443,1.099,253.03955,[M+Na-2H]-,,,,,,,,,,,,,,,,,,0.0067,0.0088,0.0121,0.0234,0.0281,0.0254,2.9378,3.743,2.9337,1.2457,1.4483,1.2797,4.1794,4.1538,3.2873,0.0395,0.0351,0.035,0,0,0,0,0,0,0,0,0,0,0,1e-4,0.0268,0.0269,0.0243,0,8e-4,0,7e-4,0,1e-4,0,1e-4,0,0.5269,0.7442,0.5366,0.9652,0.6727,0.9506,0.5892,133.13411:35 160.00597:26 196.043:49 208.03442:81 208.06873:17 223.02588:90 225.04254:76 225.16623:16 251.77655:24 252.00259:28 252.03026:54 252.58775:17 253.03903:6773 253.51329:77
1472,neg_5623,Unknown compound,,2,neg,5623,2.286,610.41797,[M+FA-H]-,,,,,,,,,,,,,,,,,,0.0036,0.003,0.0011,3e-4,0.0016,0.002,0.0105,0.0116,0.0087,0,0,0,0.0055,0.0029,0.0018,0,0.0057,0.0021,0,0.0037,0.0026,0.0381,0.0282,0.0449,0.0157,0.0211,0.0159,0.0908,0.0948,0.0909,0.0237,0.0243,0.0224,0.0557,0.0541,0.0468,0.3931,0.3377,0.3888,0.1276,0.1532,0.1547,0.0336,0.0327,0.031,0.0309,0.03,0.0308,0.0295,61.02564:27 101.93386:72 108.03051:28 109.81205:34 118.98346:22 139.36539:15 144.4734:63 158.35027:13 161.61215:81 163.21533:12 184.80016:58 191.54033:33 195.02422:43 221.60225:21 228.63127:28 292.32416:40 292.75781:64 292.78192:17 342.78067:18 346.84186:160 491.88907:22 492.11465:14 504.54913:69 564.41125:1555 564.66504:36 564.76862:55 564.83276:39 565.41278:136 565.45117:23 565.66528:51 565.74231:30 566.26123:48 566.33301:17 589.58704:23
1473,neg_4453,Unknown compound,,1,neg,4453,4.859,565.36047,[M-H]-,,,,,,,,,,,,,,,,,,0.011,0.0092,0.0049,0.0103,0.0106,0.0114,0,0,0,0,6e-4,7e-4,0.002,9e-4,5e-4,0.0636,0.0713,0.0651,0.0656,0.0573,0.0606,0.0715,0.0603,0.0286,0.0019,0.0048,5e-4,0.0027,0.0056,0.0031,0.0037,0.0036,0.0044,0.0074,0.0036,0.0039,0.0065,0.0054,0.0061,0.0023,0.0012,0.0071,0.0124,0.0101,0.011,0.0116,0.0132,0.0096,0.0132,60.66769:32 61.12366:56 66.62478:45 84.07562:129 98.89006:109 98.92765:13 99.43337:13 106.85156:10 157.1404:31 158.97198:33 170.33276:22 170.498:41 236.42915:28 236.69966:49 236.94615:19 269.09488:11 283.25998:336 283.30731:21 339.95465:30 390.87582:14 446.16379:60 502.20065:33 517.51428:98 519.34924:152 520.44647:22 529.31006:97 529.39313:168 529.44727:19 565.12665:64 565.3501:33 565.45831:260 565.67657:24
1474,neg_4456,Unknown compound,,1,neg,4456,6.843,565.38971,[M-H]-,,,,,,,,,,,,,,,,,,0.0012,0,0.0013,0,0.0013,0.002,0.0087,0.0136,0.0079,0.0708,0.0775,0.0755,0.0199,0.0193,0.019,0.0069,0.0047,0.0029,0,0.0058,0.0044,0.0276,0.0874,0.0235,5e-4,0,6e-4,0,0,0,0,0,0,0.0019,0.0038,0.0014,0,0.0014,0,0.0045,0.0031,0.0035,0.0082,0.0113,0.0083,0.0109,0.0099,0.0103,0.0126,61.98839:203 149.58833:14 149.94014:35 157.03239:49 166.71484:22 237.63353:30 272.13147:17 295.26685:32 311.2215:243 330.90811:156 330.98816:14 344.38391:39 370.38052:29 442.47961:12 477.83444:74 481.3349:64 481.80768:13 482.18924:37 501.37231:77 519.42303:102 522.5976:118 522.6319:17 527.38293:31 527.87146:11 528.14948:11 565.40686:208 565.67126:11
1475,neg_447,Simple ID,,1,neg,447,3.882,253.21721,[M-H]-,generic,C16H30O2,Palmitoleic acid,5.9282,5.9282,FA 16:1,3,15,253.2172,[M-H]-,254.2245802,0.0001037,3.261,Long-chain fatty acids,SECPZKHBENQXJG-FPLPWBNLSA-N,O=C(O)CCCCCCCC=CCCCCCC,"HMDB=HMDB0003229;HMDB0012328,KNApSAcK=C00001234;C00029354,ChEBI=CHEBI:28716;CHEBI:32372;CHEBI:59265;CHEBI:71449;CHEBI:72004,DrugBank=DB04257,YMDB=YMDB00681,FooDB=FDB004036;FDB011675;FDB028947;FDB031085,NANPDB=NANPDB_4841;NANPDB_4842,BMDB=BMDB03229;BMDB12328,LipidMAPS=LMFA01030056;LMFA01030057,Urine=HMDB0003229,Saliva=HMDB0003229;HMDB0012328,Feces=HMDB0003229;HMDB0012328,CSF=HMDB0003229,Serum=HMDB0003229;HMDB0012328,PubChem=5461012;445638,PlantCyc=CPD-9245,UNPD=UNPD144994;UNPD58059;UNPD220245,BLEXP=BLEXPDB00000004668,COCONUT=CNP0307038",0.2148,0.2581,0.2072,0.2995,0.2728,0.2973,0.1423,0.1829,0.1622,0.2503,0.2268,0.1899,0.1732,0.1963,0.1749,0.1727,0.1574,0.1779,0.1747,0.166,0.1755,7.4478,6.3197,5.6735,0.7125,0.5938,0.6034,0.626,0.6851,0.859,1.9919,1.7218,1.3597,2.8993,3.2397,4.2454,0.6647,0.9207,0.6262,0.4468,0.4815,0.5044,0.5459,0.476,0.5456,0.5265,0.5175,0.4595,0.5459,58.2876:38 71.42803:13 75.92065:12 83.49773:42 120.3409:15 120.9898:17 131.26086:29 136.36699:43 149.06937:22 173.41374:17 173.50986:10 174.1927:26 195.53888:32 249.83371:60 253.21924:526
1476,neg_4477,Simple ID,,2,neg,4477,3.001,566.34668,[M+HCOO]-,generic,C26H52NO7P,LysoPC(18:1(9Z)),6.1685,6.1685,LPC 18:1,3,16,566.3467,[M+HCOO]-,521.348139634,-0.0003578,3.155,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.2616,0.2562,0.2517,0.3408,0.343,0.3316,0.3137,0.3195,0.3206,0.2543,0.2668,0.2536,0.4297,0.4345,0.4365,0.2203,0.2263,0.2255,0.1834,0.1799,0.1836,1.5456,1.2254,1.8066,0.1276,0.1229,0.1343,0.5259,0.5322,0.5046,0.2482,0.2567,0.255,0.2769,0.2758,0.2722,0.6662,0.6246,0.6353,0.0645,0.0632,0.0713,0.268,0.2778,0.2705,0.272,0.2785,0.2659,0.2768,111.29073:14 175.34126:27 224.06841:123 281.24515:178 281.59302:25 366.15158:29 417.23218:110 474.41736:63 502.94598:34 506.03574:22 506.32648:774 506.78537:24 507.32703:66 508.0564:23 531.02917:22 566.34332:172
1477,neg_4484,Unknown compound,,1,neg,4484,9.184,566.44318,[M-H]-,,,,,,,,,,,,,,,,,,0.107,0.1067,0.1043,0.1376,0.141,0.1403,0.1135,0.0989,0.1096,0.0628,0.0735,0.0784,0.0917,0.0916,0.0941,0.1989,0.2067,0.1988,0.1904,0.2068,0.2024,9.8619,10.3677,9.7912,0.1363,0.1432,0.1383,0.1104,0.1048,0.095,0.1055,0.1005,0.1047,0.1528,0.1678,0.1577,0.1703,0.1596,0.1608,0.1684,0.1692,0.1591,0.119,0.1183,0.122,0.1223,0.1158,0.1178,0.119,54.96129:42 55.01929:210 55.09532:46 55.26576:13 71.40852:41 89.21121:14 94.28259:22 96.93272:10 98.63799:19 98.88322:50 99.00938:707 99.04707:19 99.39545:83 101.16714:76 109.70901:15 115.17079:40 115.28874:20 127.07822:121 202.74904:25 260.68155:86 338.47693:28 375.88522:28 390.49869:23 462.46179:10 476.90472:21 479.24152:32 516.3877:67
1478,neg_7490,Unknown compound,,4,neg,7490,9.48,680.47424,[M+Cl]-,,,,,,,,,,,,,,,,,,0.0893,0.1091,0.091,0.0812,0.0805,0.0827,0.0843,0.0876,0.0829,0.0689,0.068,0.0669,0.0893,0.0933,0.0868,0.158,0.1649,0.1576,0.1525,0.1329,0.1297,0.0409,0.0141,0.0305,0.071,0.0766,0.0654,0.0906,0.0782,0.0743,0.0489,0.0471,0.0505,0.1132,0.1096,0.111,0.071,0.0736,0.0703,0.0732,0.0718,0.0735,0.098,0.0915,0.093,0.0976,0.0836,0.0842,0.0861,61.989:192 62.01111:13 68.9957:228 69.05227:41 112.98473:861 128.20987:14 173.79391:30 208.5099:36 233.75401:31 243.21832:112 257.2373:109 257.27298:11 266.46918:12 337.06085:26 423.23749:102 463.25446:26 488.93112:56 516.0473:25 680.48877:263 680.58447:86 680.711:14
